,username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude,result,cluster_result
5897,@mmogiii, 2018-11-28, 03:02, Ga la q keluar malem2 Kehujanan Lagi pilek Kena diare Badan ga fit Apa2 lom kelar Dah beberapa hari meriang Tobat tobat,1067509035358871552, f689b1ed479bbfa4, Ngaglik, Ngaglik Indonesia,110.40428210119288,-7.712573,la q maleman hujan pilek kena diare badan fit kelar meriang tobat tobat,3
5898,@ehnyor, 2018-11-28, 01:29, Udara jahat bikin mules   kasur bara'al kieu,1067485474715881472, 72a27541ba93c861, Batununggal, Batununggal Indonesia,107.64049830673271,-6.9279340000000005,udara jahat mulas kasur bara kieu,0
5899,@GePutrianugrah, 2018-11-28, 21:39, parah sih endess  jangan kebanyakan cipaa nanti sakit perut- -,1067790016028364800, ec6afdae43138dcd, Makasar, Makasar Indonesia,106.899451294723,-6.2725095,parah bon pipa sakit perut,2
5900,@diyanika, 2018-11-28, 16:14, Yihaaaaaaa....akhirnya aku menghirup udara segar. Bye bye tipes.  Siapa sih yang mau sakit? Sebulan bergelut dengan sakit yang disebakan oleh infeksi bakteri Salmonella typhi pada usus… https://www.instagram.com/p/Bqt48yRgz-h/?utm_source=ig_twitter_share&igshid=11lvsxjgccm2h …,1067708288345739264, fd090aebb3a4757e, Purwodadi, Purwodadi Indonesia,110.9016888283283,-7.095002,yihaaaaaaaakhirnya hirup udara segar bye bye tifus sakit gelut sakit seba infeksi bakteri salmonela typhi usus,2
5901,@hunterharada, 2018-11-28, 06:24, mules perutku pagi2 liat ini adooooohh ,1067559760336056320, 0e960886390aa80d, Kramat Jati, Kramat Jati Indonesia,106.87059351073131,-6.275767999999999,mulas perut pagi liat adooooohh,0
5902,@bdkesde, 2018-11-28, 10:16, Agggrr legaa Kayak mules terus dikeluarin  Plong,1067618181152354305, e0fbedcbb7e2e0a8, Parungpanjang, Parungpanjang Indonesia,106.56964613290594,-6.361097,agggrr lega mulas plong,0
5903,@herdianasukma, 2018-11-28, 23:47, Gak lucu nih kalo sakit perut malem2 gini  giliran mau merem.,1067822193940213761, 1d1bd0f17e142db0, Madukara, Madukara Indonesia,109.73208605854141,-7.3673265,lucu sakit perut maleman gilir merem,2
5904,@oeseptian, 2018-11-28, 09:05, Tukang soto jahanam nih  masa beres makan langsung sakit perut ,1067600268823412736, 57e8db863efd8dc0, Purwakarta, Purwakarta Indonesia,107.43066184506165,-6.5105135,tukang soto jahanam beres makan langsung sakit perut,2
5905,@dluffys, 2018-11-28, 09:03, ini telatnya mah parah bikin perut mules,1067599729385558016, 45e05335a455288a, Bangsri, Bangsri Indonesia,110.79264802802624,-6.5112295000000024,telat mah parah perut mulas,0
5906,@nardakismono, 2018-11-28, 23:06, Sekarang gak pernah ada yg bisa nyakitin diriqu Sekalipun ada itu cuman nasi goreng gila deket kampus yg level pedesnya paling tinggi  Mencret 3 hari 4 malem itu sakit kawan-kawan :(,1067812056743600128, 206d5d7a892e40c7, Karang Pilang, Karang Pilang Indonesia,112.68593797035385,-7.335499,sakit diriqu cuman nasi goreng gila deket kampus level pedas mencret maleman sakit kawan kawan,2
5907,@idarofida16, 2018-11-28, 23:12, Diare bikin kurus gasih,1067813539803320321, 732ee952ba30ba08, Batang, Batang Indonesia,109.7249094614122,-6.9110580000000015,diare kurus gas,3
5908,@SalsaLalalaaa, 2018-11-28, 23:00, Baru juga makan yang pedes sudah sakit perut aja,1067810569556656128, 7fabe8f1632e11f8, Sumbersari, Sumbersari Indonesia,113.70916482819788,-8.1802265,makan pedas sakit perut,2
5909,@ZamiraMiftha, 2018-11-28, 23:32, Mules ditengah malam ituh sesuatuh...,1067818401941225472, 8abebb7370b6cef9, Pancoran, Pancoran Indonesia,106.84903505751888,-6.256264,mulas teng malam ituh,0
5910,@eshaientea555, 2018-11-28, 08:23, Sakit perut pengen muntah,1067589880513945601, e2b550b9dddf7c87, Cimahi Utara, Cimahi Utara Indonesia,107.55625669363563,-6.857299149999999,sakit perut muntah,2
5911,@EkhaVR, 2018-11-28, 14:53, Kenapa mules datang begitu saja? Begitu saja saat :  1. Uda pw di kasur 2. Mau presentasi 3. Di jalan yg jauh dr toilet 4. Kaki uda kering,1067688024203386880, 9131ec0f892bace2, Tegalrejo, Tegalrejo Indonesia,110.35731604347694,-7.7794507999999984,mulas kasur presentasi jalan sport toilet kaki kering,0
5912,@AntonSu24342235, 2018-11-28, 07:26, Ha ha ha    akibat lambaian tangan   jdi mules,1067575492641939456, 67ee4e65b49cb758, Kalimantan Selatan, Kalimantan Selatan Indonesia,115.51599417801836,-2.74566825,ha ha ha akibat lambai tangan mulas,0
5913,@PratiwiNugrazee, 2018-11-28, 08:59," Sakit perut makan permen jahe pagu""",1067598866629849088, 23da499540c47943, Klirong, Klirong Indonesia,109.63552233237229,-7.7364745,sakit perut makan permen jahe pagu,2
5914,@Mutijhn, 2018-11-28, 12:15," jadi kan gua mabok ya pas dimobil gegara gakuat ac keknya apa karna tidur cuman dua jam trus sekarang gua mules eh abang gua ngasih kopi perut gua makin jadi   malesnua disini airnya langka:""",1067648239753617408, 2d46dbd9431c332e, Legok, Legok Indonesia,106.60432021752659,-6.292148,gua mabuk mobil gegar seru ac kek tidur cuman jam gua mulas eh abang gua kasih kopi perut gua pales air langka,0
5915,@nonnia03, 2018-11-28, 10:42," Mondar mandir mules  ditongkrongin ga keluar apa2.  Pms gini amat :"")",1067624832265666560, f689b1ed479bbfa4, Ngaglik, Ngaglik Indonesia,110.40428210119288,-7.712573,mandir mandir mulas tongkrong pms,0
5916,@mutiaandari, 2018-11-28, 11:12, Trus bulan ini dan bulan lalu  aku gak ngerasain sakit lagi cumaaaaaa ini agak aneh menurutq. Gak sakit tapi perut mules bgt kayak mau poop itu loh  tpi gak ada yg bs dikeluarkan. Lah kan gemas pengen w lepas ajaaaa ni fantat!!!!!,1067632246171959296, 6e0f0a00ef60a2bf, Kalimantan Barat, Kalimantan Barat Indonesia,111.10989522389193,-0.4793298500000001,sakit cumaaaaaa aneh sakit perut mulas beol loh bs gemas w lepas ajaaaa pantat,2
5917,@avelinair, 2018-11-28, 21:17, baru mau merem   eh mules . jd ga bs merem lagi :3,1067784644873998336, edfdfee8bace1788, Ujungberung, Ujungberung Indonesia,107.71049621009287,-6.9050066999999995,merem eh mulas jd bs merem,0
5918,@KucingPetualang, 2018-11-28, 20:54, maen twitter depan kipas angin.... langsung mules..... lari ke WC.. ,1067778709610881024, 291973d3807cd409, Balikpapan Timur, Balikpapan Timur Indonesia,116.97209198588106,-1.17580275,main twitter kipas angin langsung mulas lari wc,0
5919,@lukimukti, 2018-11-28, 16:15, Bukan tapi sempat bisa bikin kamu mules kn ,1067708608471719936, ab1b57fe6ccabc07, Tanjung Karang Timur, Tanjung Karang Timur Indonesia,105.29864573927333,-5.4139760999999975,mulas kn,0
5920,@ichynara, 2018-11-28, 18:47, Kalo lagi ga sakit perut suka lupa makan pedess2 teterusssan  kalo uda sakit perut gni suka nyesel se nyesel nyeselnya kenapa makan pedes2 teterusan :)))),1067746805348089856, 4baac1e3b6863685, Tanggul, Tanggul Indonesia,113.48663640690629,-8.1183055,sakit perut suka lupa makan pedestrian teterusssan sakit perut suka sel sel kesel makan pedas,2
5921,@erdtynta, 2018-11-28, 08:00, Mules langka banyu,1067583930625216512, a986ecdd51b0bd30, Cilacap Utara, Cilacap Utara Indonesia,109.03725276821513,-7.669094999999999,mulas langka banyu,0
5922,@anputannisa, 2018-11-28, 07:17, Udah mules duluan liat sched bulan depan ,1067573280591073280, 7c7e93f29191841c, Ciledug, Ciledug Indonesia,106.71323455829788,-6.220018,mulas keburu liat sched,0
5923,@BIGREDS_PTK, 2018-11-29, 05:43, Makanya bang @JamesMilner jangan kebanyakan ngeteh  mules kan?,1067911882042830848, 6e0f0a00ef60a2bf, Kalimantan Barat, Kalimantan Barat Indonesia,111.10989522389193,-0.4793298500000001,bang jamesmilner teh mulas,0
5924,@krtkwlndry, 2018-11-29, 07:47, Sakit perut yang bikin geregetan... Bikin emosi... Mau marah tp bingung masalahnya apa... Mau nangis pun ga tau kenapanya... Haduhhh cewek !!!!!,1067943187593932801, 32b242657c638eb5, Gamping, Gamping Indonesia,110.33204772307415,-7.7842540000000024,sakit perut gereget emosi marah bingung nang haduhhh cewek,2
5925,@adityariza4, 2018-11-29, 06:00, lolos - tunduk - nyungsep etdaaah baaang liverpool pada sakit perut napa #Liverpool,1067916269511458818, bad57a65c00ef2f8, Kras, Kras Indonesia,111.97872038737343,-7.9662845,lolos tunduk jeblos etdaaah liverpool sakit perut liverpool,2
5926,@_oktvnt, 2018-11-29, 06:42," Setiap mau ujian pagi ny selalu sakit perut-""",1067926805284184064, 6e0f0a00ef60a2bf, Kalimantan Barat, Kalimantan Barat Indonesia,111.10989522389193,-0.4793298500000001,uji pagi ny sakit perut,2
5927,@SalsaLalalaaa, 2018-11-29, 02:41, Selalu bangun jam 1 2 3 malem  karena sakit perut  mungkin sebenarnya Allah rindu ya :'),1067866190561722368, 7fabe8f1632e11f8, Sumbersari, Sumbersari Indonesia,113.70916482819788,-8.1802265,bangun jam maleman sakit perut allah rindu,2
5928,@fauziyantinur, 2018-11-29, 06:40, Mules dah,1067926181633126405, 0e960886390aa80d, Kramat Jati, Kramat Jati Indonesia,106.87059351073131,-6.275767999999999,mulas,0
5929,@ayunvts61, 2018-11-29, 04:59, Mules adalah alaram terbaik dipagi harii,1067900894233092096, ac9f3b0d4a96ff80, Cakung, Cakung Indonesia,106.9473925388366,-6.18487245,mulas alarm pagi,0
5930,@mukmukhsin, 2018-11-29, 09:57, Astaga gegara makan ayam McD yang spicy aja perut gue mules seharian. Manja bener deh perut.,1067975728275185667, aa1d86bcd61a4d55, Pasar Kliwon, Pasar Kliwon Indonesia,110.8457286407451,-7.562927399999999,astaga gegar makan ayam kek juhi perut mulas manja deh perut,2
5931,@achmadnofialdi, 2018-11-29, 15:43, Sering mules-mules kenapa ya  Oia lupa  sekelompok sama orang yang gak bertanggung jawab nyelesain Tugas,1068062812864360450, 9982e2946554cc04, Batu Ceper, Batu Ceper Indonesia,106.6542430468324,-6.145593,mulas mulas kak lupa kumpul orang selesai tugas,0
5932,@Nikentitiz, 2018-11-29, 11:13, Coy lah mau berangkat malah sakit perut huh,1067994905463508997, 2d6ed816e358bcad, Tigaraksa, Tigaraksa Indonesia,106.49485871493047,-6.268336,coy berangkat sakit perut huh,2
5933,@vrrlvndr, 2018-11-29, 10:56, FYI guys sakit perut yang kukira gejala menopause sudah reda  sepertinya memang nyeri PMS biasa.,1067990784400453632, ea9809774c4145c3, Mlati, Mlati Indonesia,110.32923688591043,-7.736615,oke loh sakit perut pikir gejala menopause reda nyeri pms,2
5934,@HastutiBagja, 2018-11-29, 12:26, Ga puas min  karena kena diare saat  race itu sesuatuhhhhh....harus remidi tahun depan...,1068013344144076800, 2fbf86fdcd4c41f5, Sleman, Sleman Indonesia,110.3445737851746,-7.696096499999999,puas min kena diare pace ridi,3
5935,@trisiantomike, 2018-11-29, 11:44, Perfect situation: macet  hujan  sakit perut... ,1068002673713078272, d16052cf1200267a, Menteng, Menteng Indonesia,106.84217356555288,-6.1902370000000015,perfect habituasi macet hujan sakit perut,2
5936,@dianpermatah, 2018-11-29, 11:37, Lemes braaay  udh lama gk diare kayak gini  lambung udh tua kayaknya~,1068000961967284224, 720b6eb8d3ccb638, Rengat, Rengat Indonesia,102.5979967251257,-0.2693855,lemes braaay gk diare lambung tua,3
5937,@Raisaraaah, 2018-11-29, 11:37, Gabisa berenti nonton ini  tawa sampe sakit perut. salut akutuh sama ibu... ,1068000869101187075, 691c978cbb1f6d97, Margacinta, Margacinta Indonesia,107.66034726081408,-6.9495145,renti tonton tawa sakit perut salut kutut,2
5938,@metahillry, 2018-11-29, 10:00, aku mules nonton klip klipnya crazy rich surabaya mereka keknya ga pernah ngerasain punya duit sisa 10ribu aja kali ya :(,1067976670672371714, 408ad88ee0345f7d, Depok, Depok Indonesia,110.40824265575323,-7.76769565,mulas tonton klip klip crazy rich bandung kek duit sisa ribu kali,0
5939,@hayukajabar, 2018-11-29, 17:11, Adapun resiko yang tidak dijamin pihak asuransi antara lain kematian sapi akibat wabah Anthrax  Septicemia Epizootica  Johne’s Disease  Tuberculosis  Anaplasmosis  Leucosis #ProgramAUTSditjenPSPKementan,1068084958923649024, 4eb5ff201b0faf90, Sukabumi Selatan, Sukabumi Selatan Indonesia,106.92365173768543,-6.926407000000001,resiko jamin asuransi mati sapi akibat wabah anthrax lekemia epizootik johne s disease tuberculosis anaplasmosis leucosis tan,1
5940,@abanguber, 2018-11-29, 01:47, Agak mencret jd agak lama,1067852622558769152, 85858f3447b85e2b, Bekasi Utara, Bekasi Utara Indonesia,107.0201459253365,-6.1846526,mencret jd,1
5941,@Lrzyw, 2018-11-29, 21:19, Absurd banget sih. Aku ngidam carbonaranya PH  eh si Ganes ngidam pizza. Eh si Riska pas lagi di Banjar. Dan ngidamnya aku baru juga 5 suapan udah selesai. Sakit perut.   – at Pizza Hut,1068147504594579456, 07d9d3c7a5083002, Pizza Hut, Pizza Hut,114.61112744262607,-3.3299648800763655,absurd idam karbon ph eh ganes idam hamburger eh riskan banjar idam suap selesai sakit perut at hamburger hut,2
5942,@neng_Nope, 2018-11-29, 21:37, Aduh sakit perut gw baca ini.. ,1068151902406234112, 7c94768afb6477ff, Bukit Kecil, Bukit Kecil Indonesia,104.74574840592213,-2.9994221000000003,aduh sakit perut baca,2
5943,@yunita_uta, 2018-11-29, 16:45, Gada yg lebih mengecewakan dari mules dijalan yg macet. Pas sampe toilet di rumah  mulesnya ilang.,1068078460571013120, a7b79126e67fd281, Gedangan, Gedangan Indonesia,112.72360083957922,-7.401708,gada kecewa mulas jalan macet toilet rumah lemes hilang,0
5944,@gawemaning, 2018-11-29, 11:45, Sering mencret tp tidak kurus2,1068003020280016896, e43562c217bd5097, Banyumanik, Banyumanik Indonesia,110.42004599867649,-7.0681747999999995,mencret kurus,1
5945,@dianmayapertiwi, 2018-11-29, 12:44, Kebanyakan orang tua: Lagi menyusui gak boleh makan pedes nanti anaknya mencret  gak boleh minum es nanti anaknya pilek dsb dst . . Aku: Iya (orangnya gak mau debat  apalagi debat sama orang tua),1068017907093762048, cb5a8451fa6b501e, Metro Pusat, Metro Pusat Indonesia,105.30020508575836,-5.09761445,orang tua susu makan pedas anak mencret minum es anak pilek iya orang debat debat orang tua,1
5946,@GhufronZaenal, 2018-11-29, 17:05, KRL solusi macet di jakarta ! Tapi bikin macet nympe mencret.. #bisaapa #krljabodetabek #mikir #jakarta #pasarminggu,1068083556423880705, f48804e2e35d1099, Pasar Minggu, Pasar Minggu Indonesia,106.83613013640064,-6.293493,bis solusi macet bekas macet nympe mencret krljabodetabek pikir bekas minggu,1
5947,@AzharAzziz_, 2018-11-29, 17:43, Masih makanan harian kaya gini. Ngitungnya bikin mules. ,1068093201314021376, 32b242657c638eb5, Gamping, Gamping Indonesia,110.33204772307415,-7.7842540000000024,makan kaya hitung mulas,0
5948,@nisasyhdt, 2018-11-29, 22:37, Pgn es krim musim ujan Mau ngopi kok takut sakit perut. Tak nang warkop nggowo eskrim walls karo nggowo banyu putih wae deh kayane :(,1068166952948981760, e97e71ce6d341eae, Pajangan, Pajangan Indonesia,110.2907399161968,-7.8724842000000015,om es krim musim hujan kopi takut sakit perut nang warung upam krim batak upam banyu putih dewe deh kayang,2
5949,@mynameisndy, 2018-11-29, 22:34, Heinken + ovolate bkn mixing yg tepat Saya ud 3x bolak balik wc gegara mules ,1068166399577645056, d74066a958870db1, Kebayoran Lama, Kebayoran Lama Indonesia,106.78563265281248,-6.2498520000000015,heinken volatilitas akustik udi x bolak wc gegar mulas,0
5950,@_rinagustin, 2018-11-29, 23:30, Udh mules tapi ga pengen bera:(,1068180483366805504, 741a800e40e6f5e0, Duren Sawit, Duren Sawit Indonesia,106.92729167843606,-6.2391475,mulas bera,0
5951,@husainabdullah1, 2018-11-29, 22:30, @Umar_Hasibuan_  Chelsea pekan depan  ditantang City 8/12  tunggu @saididu bakal dibikin mules,1068165262807990273, d16052cf1200267a, Menteng, Menteng Indonesia,106.84217356555288,-6.1902370000000015,hasar chelsea pekan tantang city tunggu baid mulas,0
5952,@sisapicantik, 2018-11-29, 23:16, Belom lagi mamak iyha baru mnum teh jati cina pasti besok hectic bgt deh yah mules   ya rempong banyak bawaan dan banyak yg dituju ,1068176995584958464, 17add2024431114d, Karawang Timur, Karawang Timur Indonesia,107.3280786644538,-6.2570535000000005,bom mamak iyha daerah teh jati cina besok cape deh mulas rempong bawa tuju,0
5953,@atangkusuma, 2018-11-30, 14:31, @Liga2Match nek final diundur tak sumpahi admin sek nyekel akun iki mencret seminggu ra leren.,1068407242926391296, c4397d8c10325af5, Kasihan, Kasihan Indonesia,110.33361932383802,-7.8147389999999985,ligamatch dewe final undur sumpah admin sek cekel akun mawon mencret seg lereng,1
5954,@bdkesde, 2018-11-30, 01:56, Mules antara masuk angin  maag  sama pen ke belakang,1068217225541181440, e0fbedcbb7e2e0a8, Parungpanjang, Parungpanjang Indonesia,106.56964613290594,-6.361097,mulas masuk angin gastritis pen,0
5955,@ceetiuw, 2018-11-30, 00:55, Gak kerasa km de  udh pinter ngomong aja perasaan kemarin km bikin mules perut mama ,1068201687108616194, ec43a0e629180bb0, Parungkuda, Parungkuda Indonesia,106.73281606770331,-6.821764999999999,asa km mes pintar bicara asa kemarin km mulas perut mama,0
5956,@MarineCulture, 2018-11-30, 10:12, 30 NOV 2018  Ikan Segar => Proses ulang √  Bahaya Biologis/Mikrobiologis  disebabkan oleh bakteri pathogen    virus/parasit yg dpt menyebabkan keracunan  penyakit infeksi/infestasi  misalnya: E.Coli pathogenik dll.  Dibawah pengawasan: I. Manajer Mutu II. Admin Personil   – at Globalresourcestrader Corporation,1068341896815099905, 07d9eb63d5c80001, Globalresourcestrader Corporation, Globalresourcestrader Corporation,114.79599846257472,-8.181029318136773,juni ikan segar proses ulang bahaya mikrobiologi akibat bakteri patogenesis virus akibat racun sakti infeksi coli patogenik awas ida manajer mutu ii admin personel at globalresourcestrader korporatisme,1
5957,@pakedoang, 2018-11-30, 16:06, Pasti bisaaa wkwkwk bisa mencret ,1068431149402284032, 707819874737eeca, Bongas, Bongas Indonesia,108.0160463409433,-6.3952025,wkwkwk mencret,1
5958,@esthersusanti, 2018-11-30, 09:50, Punya bayi atau balita yg mencret yuk ikhtiar #biomini ama #pendantmci ya.. solusi sehat tanpa obat..   http://wa.me/6287884847238   #meminimilasirpenggunaanobat #alatkesehatan @ Olshop Esther https://www.instagram.com/p/Bqyc-CVFjOs/?utm_source=ig_twitter_share&igshid=1wz6qkuo89de …,1068336327438073859, eba0f2c360607091, Mulyorejo, Mulyorejo Indonesia,112.7901463651273,-7.270583999999999,bayi bayi mencret yuk ikhtiar atom ama solusi sehat obat hilang alatkesehatan lapak ski,1
5959,@rhadichaerul, 2018-12-01, 13:03, Dear diare  jangan pengen lama lama bareng yah . bukan apa apa  aku cape ceboknya,1068747502419996677, e3b165e367fb0602, Soreang, Soreang Indonesia,107.51091522617115,-7.0070995000000025,hai diare bareng cape cebok,3
5960,@Neitte_Way, 2018-12-01, 08:46, Abis itu diare semingguuu  ,1068682715329789953, 6e0f0a00ef60a2bf, Kalimantan Barat, Kalimantan Barat Indonesia,111.10989522389193,-0.4793298500000001,abis diare minggu,3
5961,@dyah______, 2018-12-01, 19:21, Enak banget tapi bikin sakit perut  – at Oseng-Oseng Mercon Bu Narti,1068842620279877632, 07d9d28401c86001, Oseng-Oseng Mercon Bu Narti, Oseng-Oseng Mercon Bu Narti,110.35793266106072,-7.80116478580122,enak sakit perut at tumis tumis mercon bude,2
5962,@dilpadidil, 2018-12-01, 22:58, Alay. Oralit lah,1068897153047642112, 440543bcd7c9e403, Sewon, Sewon Indonesia,110.35208153828309,-7.8559135,gaul oralit,1
5963,@ethaaMP, 2018-12-01, 10:45, Pas nyampe sana itu antrinya panjang banget. Reserv dulu dong  dapet urusan 33. Sedangkan itu masih nomor 18an dan ada beberapa nomor sebelumnya yang belum dipanggil. Dari pas di jalan  adek gue emang udah ngeluh sakit perut karena kepedesan tadi pagi. Cuma ya masih kuat,1068712613876363264, baba7178a0f8c5f4, Senen, Senen Indonesia,106.85550123407222,-6.1823335,sampek antri reserve kasih urus nomor an nomor panggil jalan kakak keluh sakit perut pedas pagi kuat,2
5964,@shxxsas243, 2018-12-01, 09:46, yah so soan sih kan jadinya menceret~,1068697890833330176, f689b1ed479bbfa4, Ngaglik, Ngaglik Indonesia,110.40428210119288,-7.712573,so bun menceret,1
5965,@akbar_zaiful, 2018-12-01, 10:24, Adduuh sampe sakit perut niih,1068707438101057537, 62f9f7941af63107, Tebet, Tebet Indonesia,106.85685564264601,-6.2258419000000025,adduuh sakit perut,2
5966,@disatira, 2018-12-01, 10:52, Brati aku jagoan yakkk... Brani sampe ten night stand jugak...dari berbentuk sampai bubuk...  gak sakit perut ,1068714404399575040, 02cece3a1a0c71fe, Bale Endah, Bale Endah Indonesia,107.6258773779834,-7.008989,serati jago yakkk maki tang night stan sampa rupa bubuk sakit perut,2
5967,@yoshu_sudarso, 2018-12-01, 09:36, Ke toilet mau ambil sampel urine. Nyampe toilet malah mules. Yauda pup dulu  mumpung toiletnya nyaman juga.,1068695415564849152, 66555622726ab358, Setia Budi, Setia Budi Indonesia,106.8350755724146,-6.2213485,toilet ambil sampel urine sampek toilet mulas bab mumpung toilet nyaman,0
5968,@jelly0sky, 2018-12-01, 14:53, overdosis jengkol hari ini   *MULES* ,1068775166547714048, 275d2b1d02b1605a, Parung, Parung Indonesia,106.69512450078142,-6.4554800000000006,overdosis jengkol mulas,0
5969,@Paramecwara, 2018-12-01, 16:11, Asal jangan krimpai ya mas. Marakno mules.,1068794670984060928, 019ffe0a3471b036, Tanah Abang, Tanah Abang Indonesia,106.81773603395331,-6.2016105,cawak mas marak mulas,0
5970,@SeptieCepty, 2018-12-01, 09:38, Amboii... kakiti @CTNurhaliza11 kenape tuh? Pasti ketawanya sampai sakit perut  #ctdk #sitinurhaliza #penyanyikesayangan #sitizoners #septiecepty #011218  Repost @cteafairuz  -  Hahaha… https://www.instagram.com/p/Bq1AMpin4a5/?utm_source=ig_twitter_share&igshid=5bp4myj8jvgg …,1068695726534864896, 37da2c68b163e566, Cilegon, Cilegon Indonesia,106.04286793340755,-6.0416655,amboi sakit khali tertawa sakit perut hayo khali nyanyi sitizoners septiecepty epos cteafairuz hahaha,2
5971,@cecepguswandi, 2018-12-01, 20:45, OBAT MULES/NYERI   2X SEHARI ,1068863601199374336, 83255c3dbe503f8f, Cibeunying Kaler, Cibeunying Kaler Indonesia,107.62925225174729,-6.8864112,obat cape x minggu,1
5972,@oliabelf, 2018-12-01, 23:42, gmna dong mules bgt tapi ga bera bera:(,1068908090643214337, 5794dab240ed5b5f, Balaraja, Balaraja Indonesia,106.45051993712616,-6.1780265,mulas bera bera,0
5973,@rikirikian, 2018-12-01, 08:07, Ofcros dengan hukum begadang saat berumur ini jam segini bangun karena rasa ingin diare,1068673008762413056, 8abebb7370b6cef9, Pancoran, Pancoran Indonesia,106.84903505751888,-6.256264,trigonometri hukum begadang usia jam gin bangun diare,3
5974,@underratweets, 2018-12-01, 23:31, Mules kemudian nanya  dimana bakatku disaat aku membutuhkannya? ,1068905315565850624, 9dca48bb616068a2, Pondok Aren, Pondok Aren Indonesia,106.70854664020908,-6.2665075,mulas bakat,0
5975,@AuliaSonida, 2018-12-01, 17:53, Gara-gara bacain tweet tentang Aerosmith  mau magrib gini jadi sakit perut karena ketawa.. ,1068820461419585537, 0e960886390aa80d, Kramat Jati, Kramat Jati Indonesia,106.87059351073131,-6.275767999999999,baca tweet gospel magrib sakit perut ketawa,2
5976,@hany_pin, 2018-12-01, 17:55, Barusan ngopi. Mules kan. Gimana mau ngopi2 kaya anak2 gawl coba akutu,1068820868606783490, afd1ca7391d3edc9, Argomulyo, Argomulyo Indonesia,110.49622736332728,-7.3693395000000015,barusan kopi mulas gim kopi kaya anak coba akut,0
5977,@deadlinertubes, 2018-12-01, 18:10, Nahan mules ee tuh emang butuh kekuatan yang sangat amat super besar,1068824725504192512, 2c0294c5eab821c9, Coblong, Coblong Indonesia,107.6142103008952,-6.88176745,tahan mulas ee butuh kuat super,0
5978,@Fadliyaaah, 2018-12-01, 14:59, @andesth yg sidang gue yg degdegan mules segala macem yak ,1068776548117823488, cf8e8eeed2b8a101, Kembangan, Kembangan Indonesia,106.74214187944528,-6.1862365,klandestin sidang kecewa mulas,0
5979,@rhadichaerul, 2018-12-01, 08:26, cape dikasih diare mah bulak balik wc,1068677777497313281, e3b165e367fb0602, Soreang, Soreang Indonesia,107.51091522617115,-7.0070995000000025,cape kasi diare mah bulak wc,3
5980,@Sutan_RA, 2018-12-02, 21:11, Hahahah mantap kali ...cebong bacanya  langsung mencret bang @Ferdinand_Haean,1069232560142602241, c6a607c04dc57c9f, Bantargebang, Bantargebang Indonesia,107.0088004217396,-6.3162210000000005,hahahah mantap kali cebong baca langsung mencret bang randi,1
5981,@SATUrnusTpl, 2018-12-02, 10:58, #AndaiNikahanku10M memborong cokelat dan membagikan banyak-banyak kepada semua orang biar mencret dan tak sempat mengintip malam pertama,1069078341800476672, 67ee4e65b49cb758, Kalimantan Selatan, Kalimantan Selatan Indonesia,115.51599417801836,-2.74566825,nikah borong cokelat orang biar mencret intip malam,1
5982,@RohidinUdin, 2018-12-02, 09:42, #AndaiNikahanku10M memborong cokelat dan membagikan banyak-banyak kepada semua orang biar mencret dan tak sempat mengintip malam pertama,1069059231028924416, e5805e233593588f, Jawa Tengah, Jawa Tengah Indonesia,109.85050074894801,-7.3071265,nikah borong cokelat orang biar mencret intip malam,1
5983,@SitiFat79808777, 2018-12-02, 09:43, #AndaiNikahanku10M memborong cokelat dan membagikan banyak-banyak kepada semua orang biar mencret dan tak sempat mengintip malam pertama,1069059523275513856, e5805e233593588f, Jawa Tengah, Jawa Tengah Indonesia,109.85050074894801,-7.3071265,nikah borong cokelat orang biar mencret intip malam,1
5984,@erniyus3, 2018-12-02, 16:06, #AndaiNikahanku10M memborong cokelat dan membagikan banyak-banyak kepada semua orang biar mencret dan tak sempat mengintip malam pertama,1069155725102874624, 8f6d8fbc7060e679, Kalimantan Timur, Kalimantan Timur Indonesia,116.13535649815245,0.09857749999999996,nikah borong cokelat orang biar mencret intip malam,1
5985,@NunungWagiyem, 2018-12-02, 13:45, #AndaiNikahanku10M memborong cokelat dan membagikan banyak-banyak kepada semua orang biar mencret dan tak sempat mengintip malam pertama,1069120320982802433, 33d8727534e9f7e1, Kota Semarang, Kota Semarang Jawa Tengah,110.38479397794036,-7.02066415,nikah borong cokelat orang biar mencret intip malam,1
5986,@irpnp, 2018-12-02, 17:51, Syiah cebong .elu pasti kejang kejang liat 10 juta orang ngumpul hari ini .junjungan lo nga berani nongol padahal di undang ..kalau datang pasti kami soraki sampe mencret ,1069182217690087424, 849e167064f094d2, Tanjung Priok, Tanjung Priok Indonesia,106.87786932786379,-6.1299044,suni cebong kejang kejang liat juta orang kumpul junjung berani nongol undang sorak mencret,1
5987,@HanumRukmini, 2018-12-02, 18:31, #AndaiNikahanku10M memborong cokelat dan membagikan banyak-banyak kepada semua orang biar mencret dan tak sempat mengintip malam pertama,1069192409936850944, 33d8727534e9f7e1, Kota Semarang, Kota Semarang Jawa Tengah,110.38479397794036,-7.02066415,nikah borong cokelat orang biar mencret intip malam,1
