,username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude,result,cluster_result,province
5590,@zameraaa, 2018-11-15, 23:58,@zameraaa<br>@zameraaa<br>@zameraaa<br>@zameraaa<br>@zameraaa<br>@zameraaa<br>@zameraaa<br>@zameraaa<br> dari mules  sampe gabisa tidur cuy... allahu<br> 23:58 -  2018-11-15 dari  Lowokwaru Indonesia<br> 23:58 -  2018-11-15 dari  Lowokwaru Indonesia<br> 2,1.06E+18, 31569f33fbe4e733, Lowokwaru, Lowokwaru Indonesia,112.6068496,-7.943315,mulas tidur cuy allahu,3,Jatim
5591,@noturstandaard, 2018-11-15, 18:56,@noturstandaard<br>@noturstandaard<br>@noturstandaard<br>@noturstandaard<br>@noturstandaard<br>@noturstandaard<br>@noturstandaard<br>@noturstandaard<br> Kelar mules mulesan skrg maag dong duh rewel bgt ini perut<br> 18:56 -  2018-11-15 dari  Tambun Indone,1.06E+18, 0f8cbb99c609cfdf, Tambun, Tambun Indonesia,107.0715732,-6.2201165,kelar mulas leles gastritis duh rewel perut,3,Jabar
5592,@puzzle_ina, 2018-11-15, 15:03,@puzzle_ina<br>@puzzle_ina<br>@puzzle_ina<br>@puzzle_ina<br>@puzzle_ina<br>@puzzle_ina<br>@puzzle_ina<br>@puzzle_ina<br> Tes viral load adalah tes yang digunakan dalam diagnosis HIV dan beberapa infeksi virus lainnya  seperti tuberkulosis dan malaria.  Ap,1.06E+18, ac43663a8d083779, Kiaracondong, Kiaracondong Indonesia,107.6496895,-6.9237589,tes heboh load tes diagnosis flu infeksi virus tuberkulosis malaria heboh load heboh load partikel,3,Jabar
5593,@santipratw, 2018-11-15, 06:44,@santipratw<br>@santipratw<br>@santipratw<br>@santipratw<br>@santipratw<br>@santipratw<br>@santipratw<br>@santipratw<br> Ealah.. Pantesan mbak Crystal waktu itu ditanya akun instagram gak tau apa itu instagram  dan gak tau apa itu bakteri E. Coli .-. Untu,1.06E+18, 408ad88ee0345f7d, Depok, Depok Indonesia,110.4082427,-7.76769565,mang mbak crystal akun instagram instagram bakteri e coli untung mbak whatsapp wkwkwk,3,DIY
5594,@nurieswdy, 2018-11-15, 05:46,"@nurieswdy<br>@nurieswdy<br>@nurieswdy<br>@nurieswdy<br>@nurieswdy<br>@nurieswdy<br>@nurieswdy<br>@nurieswdy<br> ""kucing aja di rumah makan wiskas  teteh disana malah makan nasi kucing"" ""soalnya si kucing kalo di kasih makanan murah mencret  kalo teteh ma",1.06E+18, 408ad88ee0345f7d, Depok, Depok Indonesia,110.4082427,-7.76769565,kucing rumah makan ret teteh makan nasi kucing kucing kasih makan murah mencret teteh mah,0,DIY
5595,@AjengAyuT, 2018-11-15, 00:25,@AjengAyuT<br>@AjengAyuT<br>@AjengAyuT<br>@AjengAyuT<br>@AjengAyuT<br>@AjengAyuT<br>@AjengAyuT<br>@AjengAyuT<br> Jam jamnya kebangun karna sakit perut<br> 00:25 -  2018-11-15 dari  Citeureup Indonesia<br> 00:25 -  2018-11-15 dari  Citeureup Indonesia<br> ,1.06E+18, e1efc63ca2c038b8, Citeureup, Citeureup Indonesia,106.8842536,-6.5444475,jam jam bangun sakit perut,2,Jabar
5596,@bungaaisyahr, 2018-11-15, 20:06,@bungaaisyahr<br>@bungaaisyahr<br>@bungaaisyahr<br>@bungaaisyahr<br>@bungaaisyahr<br>@bungaaisyahr<br>@bungaaisyahr<br>@bungaaisyahr<br> Dulu aku bisa banget makan pedes. Akhir² ini semenjak sering sakit  makan sambel secoel aja langsung sakit perut. Ada,1.06E+18, 62f9f7941af63107, Tebet, Tebet Indonesia,106.8568556,-6.2258419,makan pedas semenjak sakit makan sambal secoel langsung sakit perut laku,0,JKT
5597,@kev_setia, 2018-11-15, 15:58,@kev_setia<br>@kev_setia<br>@kev_setia<br>@kev_setia<br>@kev_setia<br>@kev_setia<br>@kev_setia<br>@kev_setia<br> Jadi agak2 mules nungguinnya...<br> 15:58 -  2018-11-15 dari  Menteng Indonesia<br> 15:58 -  2018-11-15 dari  Menteng Indonesia<br> 15:58 -  2,1.06E+18, d16052cf1200267a, Menteng, Menteng Indonesia,106.8421736,-6.190237,mulas tunggu,3,JKT
5598,@Oka77625056, 2018-11-15, 19:36,@Oka77625056<br>@Oka77625056<br>@Oka77625056<br>@Oka77625056<br>@Oka77625056<br>@Oka77625056<br>@Oka77625056<br>@Oka77625056<br> Tuhan sembuhkan sakit perut sebelah kiri hamba hanya padaMu hamba memohon..karna semua kuasaMu..TUHAN..svaha<br> 19:36 -  2018,1.06E+18, 209580edec35ca35, Selemadeg, Selemadeg Indonesia,115.007763,-8.4526025,tuhan sembuh sakit perut belah kiri hamba hamba mohon kuasamutuhansvaha,2,Bali
5599,@ridwan_wijay, 2018-11-15, 12:54,@ridwan_wijay<br>@ridwan_wijay<br>@ridwan_wijay<br>@ridwan_wijay<br>@ridwan_wijay<br>@ridwan_wijay<br>@ridwan_wijay<br>@ridwan_wijay<br> Sia ngomong naon dang :( mules aing<br> 12:54 -  2018-11-15 dari  Cikande Indonesia<br> 12:54 -  2018-11-15 dari  Cika,1.06E+18, 5b11f2240a885df6, Cikande, Cikande Indonesia,106.3452756,-6.161929,sia bicara upam dang mulas caing,3,Banten
5600,@eskrimtiramisu, 2018-11-15, 13:40,@eskrimtiramisu<br>@eskrimtiramisu<br>@eskrimtiramisu<br>@eskrimtiramisu<br>@eskrimtiramisu<br>@eskrimtiramisu<br>@eskrimtiramisu<br>@eskrimtiramisu<br> makan makanan pedes tiap hari adalah sebuah kunci untuk kurus (re: diare) <br> 13:40 -  2018-11-15 dar,1.06E+18, a7842058dd0a9d09, Taman, Taman Indonesia,112.6709545,-7.371628,makan makan pedas kunci kurus re diare,0,Jatim
5601,@projectb_indo, 2018-11-16, 14:50,@projectb_indo<br>@projectb_indo<br>@projectb_indo<br>@projectb_indo<br>@projectb_indo<br>@projectb_indo<br>@projectb_indo<br>@projectb_indo<br> Kita masih sering melihat orang - orang yang kurang sadar akan lingkungan. Padahal  banyak sekali keuntungan y,1.06E+18, 408ad88ee0345f7d, Depok, Depok Indonesia,110.4082427,-7.76769565,orang orang sadar lingkung untung tahan cangking hindar sakti flu diare sakti paru paru,4,DIY
5602,@AdankDoank, 2018-11-16, 17:28,@AdankDoank<br>@AdankDoank<br>@AdankDoank<br>@AdankDoank<br>@AdankDoank<br>@AdankDoank<br>@AdankDoank<br>@AdankDoank<br> Gw demen pesannya. Itu sangat bagus dan memang sholat wajib dilaksanakan.  Note : Cukup pesannya aja yg diambil. Orangnya dan partainy,1.06E+18, 37da2c68b163e566, Cilegon, Cilegon Indonesia,106.0428679,-6.0416655,demen pesan bagus salat wajib laksa notes pesan ambil orang partai mulas brutal,3,Banten
5603,@ninaasth, 2018-11-16, 16:22,@ninaasth<br>@ninaasth<br>@ninaasth<br>@ninaasth<br>@ninaasth<br>@ninaasth<br>@ninaasth<br>@ninaasth<br> Kamu mules? Pengen cepet pulang? Beol cepiritin aja<br> 16:22 -  2018-11-16 dari  Umbulharjo Indonesia<br> 16:22 -  2018-11-16 dari  Umbulharjo Indone,1.06E+18, 62a5c5ffca44cab5, Umbulharjo, Umbulharjo Indonesia,110.3865046,-7.813616,mulas cepat pulang beol piring,3,DIY
5604,@baiqkarinadp, 2018-11-16, 21:44,"@baiqkarinadp<br>@baiqkarinadp<br>@baiqkarinadp<br>@baiqkarinadp<br>@baiqkarinadp<br>@baiqkarinadp<br>@baiqkarinadp<br>@baiqkarinadp<br> Abis nonton youtube ""cara menggemukkan badan minum susu dancow campur susu milo"". Pas slse minum itu malah sakit perut",1.06E+18, 195238d9a04be2c2, Sukamulia, Sukamulia Indonesia,116.5367731,-8.623164,abis tonton youtube gemuk badan minum susu susu campur susu bancuh slse minum sakit perut,2,NTB
5605,@AnditaPertiwi2, 2018-11-16, 21:44,"@AnditaPertiwi2<br>@AnditaPertiwi2<br>@AnditaPertiwi2<br>@AnditaPertiwi2<br>@AnditaPertiwi2<br>@AnditaPertiwi2<br>@AnditaPertiwi2<br>@AnditaPertiwi2<br> Gak makan laper   giliran makan baru ""alhamdulillah kenyang"" Eh sakit perut.  Kan percuma  ngotorin gi",1.06E+18, 13e5e8a09a2558e4, Candisari, Candisari Indonesia,110.4308907,-7.016378,makan lapar gilir makan alhamdulillah kenyang eh sakit perut kotor gigi doang,0,Jateng
5606,@Hasan_Go, 2018-11-16, 20:38,@Hasan_Go<br>@Hasan_Go<br>@Hasan_Go<br>@Hasan_Go<br>@Hasan_Go<br>@Hasan_Go<br>@Hasan_Go<br>@Hasan_Go<br> Itu namanya mules mencret Bang. Emang knp balita tuh<br> 20:38 -  2018-11-16 dari  Asemrowo Indonesia<br> 20:38 -  2018-11-16 dari  Asemrowo Indonesia,1.06E+18, dcf8c099f58cd2b3, Asemrowo, Asemrowo Indonesia,112.6905056,-7.23934,nama mulas mencret bang bayi,5,Jatim
5607,@LeonaCLS, 2018-11-16, 23:33,@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br> Sakit tenggorokan dan sakit perut bergabung menjadi satu haaaaahhhh<br> 23:33 -  2018-11-16 dari  Cidadap Indonesia<br> 23:33 -  2018-11-16 dari  Cida,1.06E+18, 372acc57071aa8aa, Cidadap, Cidadap Indonesia,107.60906,-6.863525,sakit tenggorok sakit perut gabung haaaaahhhh,2,Jabar
5608,@teguh7street, 2018-11-16, 01:13,@teguh7street<br>@teguh7street<br>@teguh7street<br>@teguh7street<br>@teguh7street<br>@teguh7street<br>@teguh7street<br>@teguh7street<br> Persetan dengan single origin  mules-muleskan lu sok-sok an nyobain vietnam drip..<br> 01:13 -  2018-11-16 dari  Jaten,1.06E+18, 7ea9140099e53d8c, Jaten, Jaten Indonesia,110.8919573,-7.55246565,persetan album sampa mulas les an soba vietnam drip,3,Jateng
5609,@viviyaaah, 2018-11-16, 02:05,@viviyaaah<br>@viviyaaah<br>@viviyaaah<br>@viviyaaah<br>@viviyaaah<br>@viviyaaah<br>@viviyaaah<br>@viviyaaah<br> Ga mules ga seruuu <br> 02:05 -  2018-11-16 dari  Pasar Rebo Indonesia<br> 02:05 -  2018-11-16 dari  Pasar Rebo Indonesia<br> 02:05 -  2018-11,1.06E+18, 31e4594e7a7e7e89, Pasar Rebo, Pasar Rebo Indonesia,106.8616602,-6.3283165,mulas seru,3,JKT
5610,@jakasekatekate, 2018-11-16, 00:01,@jakasekatekate<br>@jakasekatekate<br>@jakasekatekate<br>@jakasekatekate<br>@jakasekatekate<br>@jakasekatekate<br>@jakasekatekate<br>@jakasekatekate<br> Gua aja sakit perut njir palagi yg huruf w wkwkwkwkwk jaminan mutu kl referensi receh w mah<br> 00:01 ,1.06E+18, 39e923d79493cd32, Lima, Lima Indonesia,106.7874256,-6.3451445,gua sakit perut banjir huruf w wkwkwkwkwk jamin mutu referensi receh w mah,2,Jabar
5611,@Olendnie, 2018-11-16, 03:08,@Olendnie<br>@Olendnie<br>@Olendnie<br>@Olendnie<br>@Olendnie<br>@Olendnie<br>@Olendnie<br>@Olendnie<br> aaaku ra iso turuuu ~~~ ra iso turuuu ~~~ (gara2 mules jirrr)<br> 03:08 -  2018-11-16 dari  Pesanggrahan Indonesia<br> 03:08 -  2018-11-16 dari  Pesan,1.06E+18, feb0fc297a00e5bb, Pesanggrahan, Pesanggrahan Indonesia,106.765353,-6.254589,seg iso turuuu seg iso turuuu mulas jirrr,3,JKT
5612,@nindyayunita_, 2018-11-16, 11:58,@nindyayunita_<br>@nindyayunita_<br>@nindyayunita_<br>@nindyayunita_<br>@nindyayunita_<br>@nindyayunita_<br>@nindyayunita_<br>@nindyayunita_<br> Nonton FajRi/HueLee di set 2 bikin mules  25-23 <br> 11:58 -  2018-11-16 dari  Kalimantan Selatan Indonesia<br,1.06E+18, 67ee4e65b49cb758, Kalimantan Selatan, Kalimantan Selatan Indonesia,115.5159942,-2.74566825,tonton fajrihuelee set mulas,3,Kalsel
5613,@Ditassr, 2018-11-16, 10:15,@Ditassr<br>@Ditassr<br>@Ditassr<br>@Ditassr<br>@Ditassr<br>@Ditassr<br>@Ditassr<br>@Ditassr<br> Udah bolak balik wc 3x pagi ini trs skrg di stasiun mules lagi T.T<br> 10:15 -  2018-11-16 dari  Tulungagung Indonesia<br> 10:15 -  2018-11-16 dari  Tulungagu,1.06E+18, a30344e9b071a840, Tulungagung, Tulungagung Indonesia,111.8952782,-8.0754315,bolak wc x pagi trs stasiun mulas tt,1,Jatim
5614,@afwanzikri, 2018-11-16, 10:07,@afwanzikri<br>@afwanzikri<br>@afwanzikri<br>@afwanzikri<br>@afwanzikri<br>@afwanzikri<br>@afwanzikri<br>@afwanzikri<br> habis mules lgsg boker <br> 10:07 -  2018-11-16 dari  Kemayoran Indonesia<br> 10:07 -  2018-11-16 dari  Kemayoran Indonesia<br> 10:07 ,1.06E+18, 5d1c8c8423e5fd0f, Kemayoran, Kemayoran Indonesia,106.8652285,-6.160423,habis mulas beol,3,JKT
5615,@FezarJ, 2018-11-16, 13:45,@FezarJ<br>@FezarJ<br>@FezarJ<br>@FezarJ<br>@FezarJ<br>@FezarJ<br>@FezarJ<br>@FezarJ<br> Ati2 sakit perut Bang  ga prh makan di tempat murah atau biasanya jg bawa rantangan  atau ini dr rantangan yaa...kan yang abang tau tempe setipis atm <br> 13:45 -  20,1.06E+18, 2cd5efeb7102867f, Grogol Petamburan, Grogol Petamburan Indonesia,106.7907021,-6.1618445,ati sakit perut bang makan makan murah jg bawa rantang sport rantang abang tempe setip atm,0,JKT
5616,@teguh7street, 2018-11-16, 01:17,@teguh7street<br>@teguh7street<br>@teguh7street<br>@teguh7street<br>@teguh7street<br>@teguh7street<br>@teguh7street<br>@teguh7street<br> Di ig : show off lagi di coffee shop  nyruput single originnya vietnam drip   Di twitter : ngeluh mules-mules pen nang,1.06E+18, 7ea9140099e53d8c, Jaten, Jaten Indonesia,110.8919573,-7.55246565,ig show pering coffee hop seruput album originnya vietnam drip twitter keluh mulas mulas pen nang gegar apam vietnam drip dasar kopi bekicot gram,3,Jateng
5617,@almondsurge, 2018-11-16, 23:02,@almondsurge<br>@almondsurge<br>@almondsurge<br>@almondsurge<br>@almondsurge<br>@almondsurge<br>@almondsurge<br>@almondsurge<br> nyampe di rumah malang langsung diare. inika climate change wkwkwk<br> 23:02 -  2018-11-16 dari  Sukun Indonesia<br> 23:02 -  ,1.06E+18, e4d3eb9106fe011f, Sukun, Sukun Indonesia,112.6140946,-7.9897085,sampek rumah malang langsung diare climate change wkwkwk,4,Jatim
5618,@ted_dies, 2018-11-16, 22:10,@ted_dies<br>@ted_dies<br>@ted_dies<br>@ted_dies<br>@ted_dies<br>@ted_dies<br>@ted_dies<br>@ted_dies<br> Lu ga bingung den ada yg dulu ngaku aktivis 98 tp dukung Jokowi?  Di kubu Jokowi berjejer tuh politisi dan mantan jenderal yg deket (bagian dari) keku,1.06E+18, d74066a958870db1, Kebayoran Lama, Kebayoran Lama Indonesia,106.7856327,-6.249852,bingung den aktivis dukung jokowi kubu jokowi jejer politikus mantan jenderal deket kuas orde aktivis den aktivis pro rezim mulas lihat nalar den,3,JKT
5619,@Telulimapapat, 2018-11-16, 20:50,@Telulimapapat<br>@Telulimapapat<br>@Telulimapapat<br>@Telulimapapat<br>@Telulimapapat<br>@Telulimapapat<br>@Telulimapapat<br>@Telulimapapat<br> Perlu belajar kalimat bahasa indonesia yang benar. Biar kamunya tdk galfok. Mksd Tompi itu pada Be' Ol Cepirit,1.06E+18, cf8e8eeed2b8a101, Kembangan, Kembangan Indonesia,106.7421419,-6.1862365,ajar kalimat bahasa indonesia biar ketawa email be ol pirit kalimat jorok kalimat sport turun buang air inggris gacok erti upam sing menceret mmm deh moga paham,3,JKT
5620,@aqshaanna, 2018-11-16, 19:33,@aqshaanna<br>@aqshaanna<br>@aqshaanna<br>@aqshaanna<br>@aqshaanna<br>@aqshaanna<br>@aqshaanna<br>@aqshaanna<br> Gilak  banting tulang jd dokter gigi sebulan cuman dapet berapa. Youtuber sebulan bisa dapet sampe 200juta..   Brb mencret..<br> 19:33 -  2018,1.06E+18, 95b8be30f0eb5333, Syiah Kuala, Syiah Kuala Indonesia,95.37537705,5.5803519,gila banting tulang jd dokter gigi cuman kasih youtuber kasih juta brb mencret,5,Aceh
5621,@zainal_haris, 2018-11-16, 19:58,@zainal_haris<br>@zainal_haris<br>@zainal_haris<br>@zainal_haris<br>@zainal_haris<br>@zainal_haris<br>@zainal_haris<br>@zainal_haris<br> Akuh ituh tadih kesesakan berak mencret lagi taymingnya ituh gak pas banget loh akuh lagi masak kueh eh tiba-tiba peyu,1.06E+18, 725f699f5f75ba7e, Gunung Sitoli, Gunung Sitoli Indonesia,97.60061333,1.26272115,ape ituh tadir sesak berak mencret hail ituh loh ape masak kuih eh peyut ape hilang deh kencang kencang,5,Sumut
5622,@Masslihin, 2018-11-16, 07:32,@Masslihin<br>@Masslihin<br>@Masslihin<br>@Masslihin<br>@Masslihin<br>@Masslihin<br>@Masslihin<br>@Masslihin<br> Udah rapih pengen berangkat  tiba2 mules menyerang<br> 07:32 -  2018-11-16 dari  Cakung Indonesia<br> 07:32 -  2018-11-16 dari  Cakung Indones,1.06E+18, ac9f3b0d4a96ff80, Cakung, Cakung Indonesia,106.9473925,-6.18487245,rapi berangkat mulas,3,JKT
5623,@xxxrdnxx, 2018-11-16, 09:02,@xxxrdnxx<br>@xxxrdnxx<br>@xxxrdnxx<br>@xxxrdnxx<br>@xxxrdnxx<br>@xxxrdnxx<br>@xxxrdnxx<br>@xxxrdnxx<br> Moment paling nyebelin adalah saat mules  pas ke toilet mulesnya ilang. Trus balik ke ruangan  mules lagi  maunya apaaaaaa<br> 09:02 -  2018-11-16 dar,1.06E+18, 2432eb3a987082a2, Semarang Utara 1, Semarang Utara 1 Indonesia,110.4198647,-6.9585978,momen bin mulas toilet lemes hilang ruang mulas apaaaaaa,3,Jateng
5624,@kanghwarin, 2018-11-16, 23:36,@kanghwarin<br>@kanghwarin<br>@kanghwarin<br>@kanghwarin<br>@kanghwarin<br>@kanghwarin<br>@kanghwarin<br>@kanghwarin<br> minum kopi malah mules ):<br> 23:36 -  2018-11-16 dari  Gajahmungkur Indonesia<br> 23:36 -  2018-11-16 dari  Gajahmungkur Indonesia<br,1.06E+18, 42ee1fbd9f9c5a0f, Gajahmungkur, Gajahmungkur Indonesia,110.4011902,-7.01057935,minum kopi mulas,3,Jateng
5625,@ciknadir, 2018-11-16, 09:41,@ciknadir<br>@ciknadir<br>@ciknadir<br>@ciknadir<br>@ciknadir<br>@ciknadir<br>@ciknadir<br>@ciknadir<br> Kadang perasaan yg kombinasi bisa berefek ke mendadak mules<br> 09:41 -  2018-11-16 dari  Klojen Indonesia<br> 09:41 -  2018-11-16 dari  Klojen Indone,1.06E+18, a129cd2cc1781a1c, Klojen, Klojen Indonesia,112.6294926,-7.972495,kadang asa kombinasi dampak dadak mulas,3,Jatim
5626,@fahiraidris, 2018-11-16, 22:07,@fahiraidris<br>@fahiraidris<br>@fahiraidris<br>@fahiraidris<br>@fahiraidris<br>@fahiraidris<br>@fahiraidris<br>@fahiraidris<br> Makanya saya juga penasanan..  kata prof sih begitu..  saya mau coba  tapi takut mules.. <br> 22:07 -  2018-11-16 dari  Pancor,1.06E+18, 8abebb7370b6cef9, Pancoran, Pancoran Indonesia,106.8490351,-6.256264,nas prof coba takut mulas,3,JKT
5627,@Weweaweee, 2018-11-16, 08:04,@Weweaweee<br>@Weweaweee<br>@Weweaweee<br>@Weweaweee<br>@Weweaweee<br>@Weweaweee<br>@Weweaweee<br>@Weweaweee<br> Niat ; bolos ah besok  Realita ; finally gamasuk karena diare yang tidak usai   ternyata kentut gua yang kemarin berkali kali itu ada maksud .,1.06E+18, 4e804e21f22144e1, Kebon Jeruk, Kebon Jeruk Indonesia,106.7756626,-6.185602,niat bolos ah besok realitas terminal masuk diare kentut gua kemarin kali kali maksud maaf teman teman cium bau kentut kali kali umak obo ps niat buruk nnti kualat,4,JKT
5628,@yoshu_sudarso, 2018-11-16, 07:49,@yoshu_sudarso<br>@yoshu_sudarso<br>@yoshu_sudarso<br>@yoshu_sudarso<br>@yoshu_sudarso<br>@yoshu_sudarso<br>@yoshu_sudarso<br>@yoshu_sudarso<br> Mimpi buruk pagi ini adalah udah naik ojek dan lagi stuck di kemacetan perempatan tpu karet  terus perut mules,1.06E+18, 25f5e9dbc1b635ac, Gambir, Gambir Indonesia,106.8260558,-6.168961,mimpi buruk pagi ojek jebak macet taf karet perut mulas tahan mulas kantor,1,JKT
5629,@mahmatwidi, 2018-11-16, 07:36,"@mahmatwidi<br>@mahmatwidi<br>@mahmatwidi<br>@mahmatwidi<br>@mahmatwidi<br>@mahmatwidi<br>@mahmatwidi<br>@mahmatwidi<br> Kampret moment ."" Mules e muncul sak bar e adus.  "" <br> 07:36 -  2018-11-16 dari  Trenggalek Indonesia<br> 07:36 -  2018-11-16 dari  ",1.06E+18, 87eeb481718bb62c, Trenggalek, Trenggalek Indonesia,111.7179312,-8.0455675,kampret momen mulas e muncul sak bar e upam,3,Jatim
5630,@taehyungthighss, 2018-11-17, 08:22,@taehyungthighss<br>@taehyungthighss<br>@taehyungthighss<br>@taehyungthighss<br>@taehyungthighss<br>@taehyungthighss<br>@taehyungthighss<br>@taehyungthighss<br> Mau makan mie tapi takut sakit perut<br> 08:22 -  2018-11-17 dari  Senen Indonesia<br> 08:22 -,1.06E+18, baba7178a0f8c5f4, Senen, Senen Indonesia,106.8555012,-6.1823335,makan kopyok takut sakit perut,2,JKT
5631,@alifyanurfatin, 2018-11-17, 22:34,@alifyanurfatin<br>@alifyanurfatin<br>@alifyanurfatin<br>@alifyanurfatin<br>@alifyanurfatin<br>@alifyanurfatin<br>@alifyanurfatin<br>@alifyanurfatin<br> W tau w sering kram  segala kram usus pun pernah bikin sakit perut seminggu. Paling sering kram di kak,1.06E+18, 9353e81191ea3659, Godean, Godean Indonesia,110.2961511,-7.765384,w w kram kram usus sakit perut kram kaki barusan w kram muka deket rahang bingung ketawa ketar deh lol,2,DIY
5632,@firmanmorph, 2018-11-17, 18:46,@firmanmorph<br>@firmanmorph<br>@firmanmorph<br>@firmanmorph<br>@firmanmorph<br>@firmanmorph<br>@firmanmorph<br>@firmanmorph<br> Macet + mencret sumpah ra lucu<br> 18:46 -  2018-11-17 dari  Singosari Indonesia<br> 18:46 -  2018-11-17 dari  Singosari Indon,1.06E+18, a125f664faa740fa, Singosari, Singosari Indonesia,112.6308283,-7.851689,macet mencret sumpah seg lucu,5,Jatim
5633,@OnkyEdi, 2018-11-17, 03:32,@OnkyEdi<br>@OnkyEdi<br>@OnkyEdi<br>@OnkyEdi<br>@OnkyEdi<br>@OnkyEdi<br>@OnkyEdi<br>@OnkyEdi<br> Melihat semua ini pasti kaum kampret mengkeret dan mencret.<br> 03:32 -  2018-11-17 dari  Meuraxa Indonesia<br> 03:32 -  2018-11-17 dari  Meuraxa Indonesia<br,1.06E+18, d0b827f62149d1ed, Meuraxa, Meuraxa Indonesia,95.29659855,5.5382564,kaum kampret mengkeret mencret,5,Aceh
5634,@melisa_morstan, 2018-11-17, 08:47,@melisa_morstan<br>@melisa_morstan<br>@melisa_morstan<br>@melisa_morstan<br>@melisa_morstan<br>@melisa_morstan<br>@melisa_morstan<br>@melisa_morstan<br> Mendadak mules dong<br> 08:47 -  2018-11-17 dari  Bekasi Selatan Indonesia<br> 08:47 -  2018-11-17 dar,1.06E+18, bf01cad1aa4e7bed, Bekasi Selatan, Bekasi Selatan Indonesia,106.9858947,-6.2358325,dadak mulas,3,Jabar
5635,@adhansumantri, 2018-11-17, 16:46,@adhansumantri<br>@adhansumantri<br>@adhansumantri<br>@adhansumantri<br>@adhansumantri<br>@adhansumantri<br>@adhansumantri<br>@adhansumantri<br> Minum air anget kok malah sakit perut yak <br> 16:46 -  2018-11-17 dari  Babelan Indonesia<br> 16:46 -  2018-1,1.06E+18, b0588297ed1c96b2, Babelan, Babelan Indonesia,107.0361311,-6.115019,minum air sakit perut,2,Jabar
5636,@ARISETYOBUDIST1, 2018-11-17, 07:45,@ARISETYOBUDIST1<br>@ARISETYOBUDIST1<br>@ARISETYOBUDIST1<br>@ARISETYOBUDIST1<br>@ARISETYOBUDIST1<br>@ARISETYOBUDIST1<br>@ARISETYOBUDIST1<br>@ARISETYOBUDIST1<br> Habis itu diare ga ya?<br> 07:45 -  2018-11-17 dari  Gunung Sindur Indonesia<br> 07:45 -  2018,1.06E+18, 2c9e37ebb2f10734, Gunung Sindur, Gunung Sindur Indonesia,106.6930551,-6.3754875,habis diare,4,Jabar
5637,@melisa_morstan, 2018-11-17, 08:50,@melisa_morstan<br>@melisa_morstan<br>@melisa_morstan<br>@melisa_morstan<br>@melisa_morstan<br>@melisa_morstan<br>@melisa_morstan<br>@melisa_morstan<br> Abis mules sekarang ngantuk<br> 08:50 -  2018-11-17 dari  Bekasi Selatan Indonesia<br> 08:50 -  2018-1,1.06E+18, bf01cad1aa4e7bed, Bekasi Selatan, Bekasi Selatan Indonesia,106.9858947,-6.2358325,abis mulas antuk,3,Jabar
5638,@milakom18, 2018-11-17, 08:55,@milakom18<br>@milakom18<br>@milakom18<br>@milakom18<br>@milakom18<br>@milakom18<br>@milakom18<br>@milakom18<br> Oh ya klo ada yg nanya  Knpa kepasar beli itu.  Pict (1)  karena pengen yg seger aja  Pict (2) karena aku tu lg sakit perut biasalah PMS. Pict,1.06E+18, b8587a427b6cf2b5, Bandung Kulon, Bandung Kulon Indonesia,107.5550951,-6.93193585,oh pasar beli foto gersang foto tu sakit perut pms foto,2,Jabar
5639,@rintanbestari, 2018-11-17, 17:20,@rintanbestari<br>@rintanbestari<br>@rintanbestari<br>@rintanbestari<br>@rintanbestari<br>@rintanbestari<br>@rintanbestari<br>@rintanbestari<br> Sakit perut pas kejebak macet di Jalan Thamrin. :)<br> 17:20 -  2018-11-17 dari  Sawah Besar Indonesia<br> 17:,1.06E+18, 4cbba6535e7e5d6a, Sawah Besar, Sawah Besar Indonesia,106.8442669,-6.152726,sakit perut jebur macet jalan thamrin,2,JKT
5640,@FachrizalH, 2018-11-17, 17:36,@FachrizalH<br>@FachrizalH<br>@FachrizalH<br>@FachrizalH<br>@FachrizalH<br>@FachrizalH<br>@FachrizalH<br>@FachrizalH<br> Fak  ini cerita horor yg malah bikin sakit perut bacanya <br> 17:36 -  2018-11-17 dari  Kuta Raja Indonesia<br> 17:36 -  2018-11-17 da,1.06E+18, 681d148579f058bc, Kuta Raja, Kuta Raja Indonesia,95.31910555,5.5607355,fak cerita horor sakit perut baca,2,Aceh
5641,@enjeeel_, 2018-11-17, 14:17,"@enjeeel_<br>@enjeeel_<br>@enjeeel_<br>@enjeeel_<br>@enjeeel_<br>@enjeeel_<br>@enjeeel_<br>@enjeeel_<br> udah di bilang yakult sehari max 2  eh ngeyel malah mau cari yg seliter  suami diare trus gw bisikin ""mangenak"". Selesai bisikin perut langsung ikutan",1.06E+18, 019ffe0a3471b036, Tanah Abang, Tanah Abang Indonesia,106.817736,-6.2016105,bilang yoghurt minggu min eh misuh cari liter suami diare bisik kena selesai bisik perut langsung mulas karma gojek instan cepat,3,JKT
